search_range;description;link_page;link_pdf;name_pdf;published;date_save_pdf;pdf_ok
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8964/2022 - Diário da República n.º 141/2022, Série II de 2022-07-22;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8964-2022-186521699;https://files.diariodarepublica.pt/2s/2022/07/141000000/0006200062.pdf;despacho_8964-2022_dr_141-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8963/2022 - Diário da República n.º 141/2022, Série II de 2022-07-22;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8963-2022-186521698;https://files.diariodarepublica.pt/2s/2022/07/141000000/0006100061.pdf;despacho_8963-2022_dr_141-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8962/2022 - Diário da República n.º 141/2022, Série II de 2022-07-22;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8962-2022-186521697;https://files.diariodarepublica.pt/2s/2022/07/141000000/0006000060.pdf;despacho_8962-2022_dr_141-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8961/2022 - Diário da República n.º 141/2022, Série II de 2022-07-22;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8961-2022-186521696;https://files.diariodarepublica.pt/2s/2022/07/141000000/0005900059.pdf;despacho_8961-2022_dr_141-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8960/2022 - Diário da República n.º 141/2022, Série II de 2022-07-22;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8960-2022-186521695;https://files.diariodarepublica.pt/2s/2022/07/141000000/0005800058.pdf;despacho_8960-2022_dr_141-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8903/2022 - Diário da República n.º 140/2022, Série II de 2022-07-21;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8903-2022-186409339;https://files.diariodarepublica.pt/2s/2022/07/140000000/0003800038.pdf;despacho_8903-2022_dr_140-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8859/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8859-2022-186361712;https://files.diariodarepublica.pt/2s/2022/07/139000000/0009400094.pdf;despacho_8859-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8858/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8858-2022-186361711;https://files.diariodarepublica.pt/2s/2022/07/139000000/0009300093.pdf;despacho_8858-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8857/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8857-2022-186361710;https://files.diariodarepublica.pt/2s/2022/07/139000000/0009200092.pdf;despacho_8857-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8856/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8856-2022-186361709;https://files.diariodarepublica.pt/2s/2022/07/139000000/0009100091.pdf;despacho_8856-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8855/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8855-2022-186361708;https://files.diariodarepublica.pt/2s/2022/07/139000000/0009000090.pdf;despacho_8855-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8854/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8854-2022-186361707;https://files.diariodarepublica.pt/2s/2022/07/139000000/0008900089.pdf;despacho_8854-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8853/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8853-2022-186361706;https://files.diariodarepublica.pt/2s/2022/07/139000000/0008800088.pdf;despacho_8853-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8852/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8852-2022-186361705;https://files.diariodarepublica.pt/2s/2022/07/139000000/0008700087.pdf;despacho_8852-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8851/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8851-2022-186361704;https://files.diariodarepublica.pt/2s/2022/07/139000000/0008600086.pdf;despacho_8851-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8850/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8850-2022-186361703;https://files.diariodarepublica.pt/2s/2022/07/139000000/0008500085.pdf;despacho_8850-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8849/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8849-2022-186361702;https://files.diariodarepublica.pt/2s/2022/07/139000000/0008400084.pdf;despacho_8849-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8848/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8848-2022-186361701;https://files.diariodarepublica.pt/2s/2022/07/139000000/0008300083.pdf;despacho_8848-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8845/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8845-2022-186361698;https://files.diariodarepublica.pt/2s/2022/07/139000000/0008000080.pdf;despacho_8845-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8844/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8844-2022-186361697;https://files.diariodarepublica.pt/2s/2022/07/139000000/0007900079.pdf;despacho_8844-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8843/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8843-2022-186361696;https://files.diariodarepublica.pt/2s/2022/07/139000000/0007800078.pdf;despacho_8843-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8842/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8842-2022-186361695;https://files.diariodarepublica.pt/2s/2022/07/139000000/0007700077.pdf;despacho_8842-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8841/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8841-2022-186361694;https://files.diariodarepublica.pt/2s/2022/07/139000000/0007600076.pdf;despacho_8841-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8840/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8840-2022-186361693;https://files.diariodarepublica.pt/2s/2022/07/139000000/0007500075.pdf;despacho_8840-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8839/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8839-2022-186361692;https://files.diariodarepublica.pt/2s/2022/07/139000000/0007400074.pdf;despacho_8839-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8838/2022 - Diário da República n.º 139/2022, Série II de 2022-07-20;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8838-2022-186361691;https://files.diariodarepublica.pt/2s/2022/07/139000000/0007300073.pdf;despacho_8838-2022_dr_139-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8787/2022 - Diário da República n.º 138/2022, Série II de 2022-07-19;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8787-2022-186287400;https://files.diariodarepublica.pt/2s/2022/07/138000000/0005100051.pdf;despacho_8787-2022_dr_138-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho (extrato) n.º 8738/2022 - Diário da República n.º 137/2022, Série II de 2022-07-18;https://diariodarepublica.pt/dr/detalhe/despacho-extrato/8738-2022-186147874;https://files.diariodarepublica.pt/2s/2022/07/137000000/0006800068.pdf;despacho_8738-2022_dr_137-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 3269/2022 - Diário da República n.º 54/2022, Série II de 2022-03-17;https://diariodarepublica.pt/dr/detalhe/despacho/3269-2022-180557730;https://files.diariodarepublica.pt/2s/2022/03/054000000/0010600106.pdf;despacho_3269-2022_dr_54-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 3268/2022 - Diário da República n.º 54/2022, Série II de 2022-03-17;https://diariodarepublica.pt/dr/detalhe/despacho/3268-2022-180557729;https://files.diariodarepublica.pt/2s/2022/03/054000000/0010500105.pdf;despacho_3268-2022_dr_54-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 3267/2022 - Diário da República n.º 54/2022, Série II de 2022-03-17;https://diariodarepublica.pt/dr/detalhe/despacho/3267-2022-180557728;https://files.diariodarepublica.pt/2s/2022/03/054000000/0010400104.pdf;despacho_3267-2022_dr_54-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 3266/2022 - Diário da República n.º 54/2022, Série II de 2022-03-17;https://diariodarepublica.pt/dr/detalhe/despacho/3266-2022-180557727;https://files.diariodarepublica.pt/2s/2022/03/054000000/0010300103.pdf;despacho_3266-2022_dr_54-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 3043/2022 - Diário da República n.º 50/2022, Série II de 2022-03-11;https://diariodarepublica.pt/dr/detalhe/despacho/3043-2022-180310559;https://files.diariodarepublica.pt/2s/2022/03/050000000/0006600066.pdf;despacho_3043-2022_dr_50-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2901/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2901-2022-180114132;https://files.diariodarepublica.pt/2s/2022/03/047000000/0007300073.pdf;despacho_2901-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2900/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2900-2022-180114131;https://files.diariodarepublica.pt/2s/2022/03/047000000/0007200072.pdf;despacho_2900-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2899/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2899-2022-180114130;https://files.diariodarepublica.pt/2s/2022/03/047000000/0007100071.pdf;despacho_2899-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2898/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2898-2022-180114129;https://files.diariodarepublica.pt/2s/2022/03/047000000/0007000070.pdf;despacho_2898-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2897/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2897-2022-180114128;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006900069.pdf;despacho_2897-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2896/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2896-2022-180114127;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006800068.pdf;despacho_2896-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2895/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2895-2022-180114126;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006700067.pdf;despacho_2895-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2894/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2894-2022-180114125;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006600066.pdf;despacho_2894-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2893/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2893-2022-180114124;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006500065.pdf;despacho_2893-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2892/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2892-2022-180114123;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006400064.pdf;despacho_2892-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2891/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2891-2022-180114122;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006300063.pdf;despacho_2891-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2890/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2890-2022-180114121;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006200062.pdf;despacho_2890-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2889/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2889-2022-180114120;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006100061.pdf;despacho_2889-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2888/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2888-2022-180114119;https://files.diariodarepublica.pt/2s/2022/03/047000000/0006000060.pdf;despacho_2888-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2887/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2887-2022-180114118;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005900059.pdf;despacho_2887-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2886/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2886-2022-180114117;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005800058.pdf;despacho_2886-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2885/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2885-2022-180114116;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005700057.pdf;despacho_2885-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2884/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2884-2022-180114115;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005600056.pdf;despacho_2884-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2883/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2883-2022-180114114;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005500055.pdf;despacho_2883-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2882/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2882-2022-180114113;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005400054.pdf;despacho_2882-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2881/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2881-2022-180114112;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005300053.pdf;despacho_2881-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2880/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2880-2022-180114111;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005200052.pdf;despacho_2880-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2879/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2879-2022-180114110;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005100051.pdf;despacho_2879-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2878/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2878-2022-180114109;https://files.diariodarepublica.pt/2s/2022/03/047000000/0005000050.pdf;despacho_2878-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2877/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2877-2022-180114108;https://files.diariodarepublica.pt/2s/2022/03/047000000/0004900049.pdf;despacho_2877-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2876/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2876-2022-180114107;https://files.diariodarepublica.pt/2s/2022/03/047000000/0004800048.pdf;despacho_2876-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2875/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2875-2022-180114106;https://files.diariodarepublica.pt/2s/2022/03/047000000/0004700047.pdf;despacho_2875-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2874/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2874-2022-180114105;https://files.diariodarepublica.pt/2s/2022/03/047000000/0004600046.pdf;despacho_2874-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2873/2022 - Diário da República n.º 47/2022, Série II de 2022-03-08;https://diariodarepublica.pt/dr/detalhe/despacho/2873-2022-180114104;https://files.diariodarepublica.pt/2s/2022/03/047000000/0004500045.pdf;despacho_2873-2022_dr_47-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2443/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2443-2022-179595662;https://files.diariodarepublica.pt/2s/2022/02/039000000/0011500115.pdf;despacho_2443-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2442/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2442-2022-179595661;https://files.diariodarepublica.pt/2s/2022/02/039000000/0011400114.pdf;despacho_2442-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2441/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2441-2022-179595660;https://files.diariodarepublica.pt/2s/2022/02/039000000/0011300113.pdf;despacho_2441-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2438/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2438-2022-179595657;https://files.diariodarepublica.pt/2s/2022/02/039000000/0011000110.pdf;despacho_2438-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2437/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2437-2022-179595656;https://files.diariodarepublica.pt/2s/2022/02/039000000/0010900109.pdf;despacho_2437-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2436/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2436-2022-179595655;https://files.diariodarepublica.pt/2s/2022/02/039000000/0010800108.pdf;despacho_2436-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2435/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2435-2022-179595654;https://files.diariodarepublica.pt/2s/2022/02/039000000/0010700107.pdf;despacho_2435-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2434/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2434-2022-179595653;https://files.diariodarepublica.pt/2s/2022/02/039000000/0010600106.pdf;despacho_2434-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2433/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2433-2022-179595652;https://files.diariodarepublica.pt/2s/2022/02/039000000/0010500105.pdf;despacho_2433-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2432/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2432-2022-179595651;https://files.diariodarepublica.pt/2s/2022/02/039000000/0010400104.pdf;despacho_2432-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2431/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2431-2022-179595650;https://files.diariodarepublica.pt/2s/2022/02/039000000/0010300103.pdf;despacho_2431-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2430/2022 - Diário da República n.º 39/2022, Série II de 2022-02-24;https://diariodarepublica.pt/dr/detalhe/despacho/2430-2022-179595649;https://files.diariodarepublica.pt/2s/2022/02/039000000/0010200102.pdf;despacho_2430-2022_dr_39-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2275/2022 - Diário da República n.º 37/2022, Série II de 2022-02-22;https://diariodarepublica.pt/dr/detalhe/despacho/2275-2022-179502500;https://files.diariodarepublica.pt/2s/2022/02/037000000/0008300083.pdf;despacho_2275-2022_dr_37-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2274/2022 - Diário da República n.º 37/2022, Série II de 2022-02-22;https://diariodarepublica.pt/dr/detalhe/despacho/2274-2022-179502499;https://files.diariodarepublica.pt/2s/2022/02/037000000/0008200082.pdf;despacho_2274-2022_dr_37-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2273/2022 - Diário da República n.º 37/2022, Série II de 2022-02-22;https://diariodarepublica.pt/dr/detalhe/despacho/2273-2022-179502498;https://files.diariodarepublica.pt/2s/2022/02/037000000/0008100081.pdf;despacho_2273-2022_dr_37-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2272/2022 - Diário da República n.º 37/2022, Série II de 2022-02-22;https://diariodarepublica.pt/dr/detalhe/despacho/2272-2022-179502497;https://files.diariodarepublica.pt/2s/2022/02/037000000/0008000080.pdf;despacho_2272-2022_dr_37-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2271/2022 - Diário da República n.º 37/2022, Série II de 2022-02-22;https://diariodarepublica.pt/dr/detalhe/despacho/2271-2022-179502496;https://files.diariodarepublica.pt/2s/2022/02/037000000/0007900079.pdf;despacho_2271-2022_dr_37-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2269/2022 - Diário da República n.º 37/2022, Série II de 2022-02-22;https://diariodarepublica.pt/dr/detalhe/despacho/2269-2022-179502494;https://files.diariodarepublica.pt/2s/2022/02/037000000/0007700077.pdf;despacho_2269-2022_dr_37-2022.pdf;2022-01-19;04/12/2023 17:06;True
